State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Virginia,Albemarle County Police Department,100,5,44,11,40,"1,261",144,"1,038",79,4
Virginia,Amelia,22,1,3,6,12,159,35,109,15,0
Virginia,Amherst,40,0,4,5,31,334,31,276,27,0
Virginia,Appomattox,3,0,0,2,1,79,15,58,6,0
Virginia,Arlington County Police Department,359,5,71,73,210,"2,913",157,"2,610",146,3
Virginia,Augusta,79,1,26,5,47,876,209,581,86,2
Virginia,Bedford,64,1,11,4,48,560,122,395,43,2
Virginia,Botetourt,34,1,9,1,23,210,31,161,18,1
Virginia,Buckingham,16,1,1,0,14,128,22,84,22,2
Virginia,Campbell,76,1,24,7,44,744,125,555,64,4
Virginia,Caroline,39,0,16,3,20,259,55,204,0,1
Virginia,Charles City,17,0,3,2,12,54,6,41,7,0
Virginia,Chesterfield County Police Department,437,10,97,160,170,"6,208",837,"5,005",366,42
Virginia,Clarke,4,1,1,1,1,75,13,57,5,1
Virginia,Craig,0,0,0,0,0,4,0,4,0,0
Virginia,Culpeper,26,0,3,4,19,171,36,121,14,2
Virginia,Dinwiddie,59,0,6,4,49,270,53,202,15,3
Virginia,Fairfax County Police Department,"1,048",19,183,430,416,"13,925",761,"12,444",720,26
Virginia,Fauquier,43,1,16,1,25,369,63,299,7,12
Virginia,Floyd,29,0,10,0,19,103,30,63,10,2
Virginia,Fluvanna,38,0,6,5,27,135,17,105,13,0
Virginia,Franklin,61,7,20,4,30,560,104,388,68,8
Virginia,Frederick,90,0,38,18,34,"1,143",148,934,61,1
Virginia,Giles,24,0,8,0,16,81,18,60,3,0
Virginia,Gloucester,29,2,7,4,16,418,30,355,33,2
Virginia,Greene,15,0,2,3,10,221,24,183,14,2
Virginia,Hanover,101,2,29,8,62,"1,007",45,918,44,2
Virginia,Henrico County Police Department,556,25,60,160,311,"7,677",799,"6,355",523,27
Virginia,Isle of Wight,28,2,0,3,23,259,56,189,14,1
Virginia,James City County Police Department,100,4,18,22,56,"1,068",86,956,26,4
Virginia,King William,8,0,0,0,8,89,11,77,1,0
Virginia,Loudoun,319,2,153,45,119,"2,754",144,"2,469",141,38
Virginia,Mathews,2,1,1,0,0,56,10,44,2,0
Virginia,Montgomery,43,2,15,1,25,254,56,175,23,2
Virginia,Nelson,25,1,8,1,15,156,32,114,10,0
Virginia,New Kent,25,0,9,4,12,205,28,167,10,3
Virginia,Powhatan,13,0,4,0,9,225,31,181,13,2
Virginia,Prince George County Police Department,60,1,17,13,29,398,65,299,34,0
Virginia,Prince William County Police Department,950,4,148,243,555,"5,343",499,"4,438",406,29
Virginia,Pulaski,50,1,9,1,39,586,77,495,14,1
Virginia,Rappahannock,2,0,1,0,1,18,3,14,1,0
Virginia,Roanoke County Police Department,153,0,30,18,105,"1,253",170,"1,028",55,4
Virginia,Rockingham,40,1,19,0,20,367,95,255,17,5
Virginia,Scott,15,0,6,1,8,195,65,116,14,5
Virginia,Spotsylvania,226,4,50,26,146,"1,860",201,"1,530",129,4
Virginia,Stafford,286,4,84,29,169,"1,829",195,"1,541",93,8
Virginia,Sussex,16,2,3,4,7,89,17,67,5,1
Virginia,Warren,30,1,17,1,11,225,26,191,8,2
Virginia,Washington,57,5,10,2,40,647,105,494,48,4
Virginia,York,106,4,39,21,42,"1,093",122,932,39,3
Virginia,Accomack,37,1,11,8,17,312,102,193,17,1
Virginia,Alleghany,9,0,2,0,7,59,18,33,8,0
Virginia,Bath,3,1,0,0,2,17,2,15,0,0
Virginia,Bland,3,0,1,0,2,25,5,18,2,0
Virginia,Brunswick,18,0,1,3,14,82,30,45,7,3
Virginia,Buchanan,54,1,15,2,36,300,90,190,20,3
Virginia,Carroll,20,0,3,4,13,317,89,178,50,2
Virginia,Charlotte,16,0,6,1,9,105,32,61,12,0
Virginia,Cumberland,12,0,4,0,8,54,18,30,6,0
Virginia,Dickenson,17,1,11,0,5,78,16,52,10,6
Virginia,Essex,5,0,1,0,4,71,47,19,5,0
Virginia,Grayson,13,0,5,0,8,172,39,114,19,4
Virginia,Greensville,12,1,4,2,5,84,26,52,6,0
Virginia,Halifax,34,2,6,4,22,274,86,167,21,2
Virginia,Henry,128,0,16,13,99,"1,316",287,922,107,6
Virginia,Highland,1,0,0,0,1,27,9,18,0,1
Virginia,King and Queen,11,0,3,2,6,38,9,20,9,0
Virginia,King George,32,0,5,0,27,292,42,230,20,4
Virginia,Lancaster,29,0,6,0,23,87,21,61,5,0
Virginia,Lee,24,0,6,2,16,256,19,235,2,1
Virginia,Louisa,55,4,12,0,39,434,39,358,37,0
Virginia,Lunenburg,13,0,0,0,13,53,21,30,2,0
Virginia,Madison,10,1,5,1,3,89,12,74,3,1
Virginia,Mecklenburg,53,0,21,4,28,280,110,154,16,3
Virginia,Middlesex,14,1,8,0,5,150,20,114,16,5
Virginia,Northampton,7,0,1,1,5,53,17,34,2,0
Virginia,Northumberland,7,0,4,0,3,88,26,57,5,1
Virginia,Nottoway,11,1,4,0,6,80,19,55,6,1
Virginia,Orange,11,0,2,1,8,144,23,110,11,2
Virginia,Page,24,1,12,1,10,193,41,134,18,4
Virginia,Patrick,35,0,14,4,17,248,67,162,19,2
Virginia,Pittsylvania,61,2,22,6,31,406,113,277,16,2
Virginia,Prince Edward,26,1,6,0,19,87,32,53,2,0
Virginia,Richmond,6,0,2,0,4,31,7,19,5,0
Virginia,Rockbridge,28,2,10,2,14,228,38,180,10,1
Virginia,Russell,35,3,7,0,25,171,40,120,11,2
Virginia,Shenandoah,32,0,12,2,18,240,57,168,15,1
Virginia,Smyth,18,3,5,3,7,306,69,214,23,6
Virginia,Southampton,18,0,9,3,6,179,41,126,12,2
Virginia,Surry,4,0,1,1,2,33,5,24,4,0
Virginia,Tazewell,41,1,16,2,22,337,87,228,22,3
Virginia,Westmoreland,9,0,4,0,5,128,36,90,2,0
Virginia,Wise,42,1,22,3,16,281,47,209,25,2
Virginia,Wythe,22,2,7,2,11,141,19,99,23,0
Washington,Asotin,16,0,2,2,12,147,34,102,11,0
Washington,Benton,60,0,7,3,50,468,147,269,52,3
Washington,Chelan,32,1,9,4,18,521,171,312,38,1
Washington,Clark,331,3,91,51,186,"2,021",421,"1,073",527,18
Washington,Columbia,18,0,3,1,14,60,21,34,5,1
Washington,Cowlitz,92,0,38,4,50,407,169,186,52,8
Washington,Douglas,18,0,4,4,10,334,80,216,38,0
Washington,Franklin,21,0,0,1,20,135,42,72,21,6
Washington,King7,,8,,100,234,"3,704","1,105","1,822",777,70
Washington,Kitsap,380,8,85,29,258,"3,163",755,"2,134",274,9
Washington,Pend Oreille,16,0,3,0,13,271,83,167,21,3
Washington,Pierce,"1,255",7,124,211,913,"8,567","2,230","5,119","1,218",55
Washington,Skagit,119,5,19,15,80,"1,083",359,647,77,14
Washington,Skamania,6,2,2,0,2,40,6,26,8,0
Washington,Snohomish,562,8,72,91,391,"6,021","1,411","3,499","1,111",38
Washington,Spokane,148,4,47,18,79,"3,348",856,"2,199",293,7
Washington,Stevens,22,0,5,2,15,418,170,215,33,2
Washington,Thurston,264,5,32,25,202,"2,178",773,"1,152",253,10
Washington,Walla Walla,47,0,13,1,33,263,59,170,34,3
Washington,Whatcom,150,0,34,13,103,"1,189",309,768,112,13
Washington,Yakima,148,5,20,16,107,"1,719",505,928,286,7
Washington,Adams,15,1,2,3,9,150,50,72,28,1
Washington,Clallam,60,1,20,3,36,581,177,373,31,4
Washington,Ferry,2,0,2,0,0,18,6,11,1,0
Washington,Garfield,3,0,2,0,1,36,16,19,1,1
Washington,Grant,99,2,13,12,72,999,281,586,132,4
Washington,Grays Harbor,43,1,10,3,29,451,215,197,39,3
Washington,Jefferson,28,0,4,3,21,170,60,99,11,0
Washington,Kittitas,5,0,1,0,4,213,56,139,18,2
Washington,Klickitat,4,0,0,1,3,64,42,14,8,0
Washington,Lewis,56,0,9,2,45,631,215,370,46,5
Washington,Lincoln,1,0,1,0,0,113,41,62,10,0
Washington,Mason,74,6,7,7,54,"1,084",491,480,113,2
Washington,Okanogan,33,1,4,1,27,166,70,79,17,2
Washington,Pacific,26,0,1,0,25,168,78,81,9,0
Washington,San Juan,9,0,4,0,5,168,29,125,14,1
Washington,Wahkiakum,4,0,1,0,3,54,12,37,5,0
Washington,Whitman,15,0,5,0,10,53,10,34,9,0
West Virginia,Berkeley,80,0,16,9,55,668,152,474,42,4
West Virginia,Brooke,3,0,1,1,1,74,23,41,10,3
West Virginia,Fayette,72,3,10,7,52,249,86,121,42,7
West Virginia,Hancock,9,1,2,0,6,47,17,24,6,1
West Virginia,Jefferson,41,1,12,5,23,300,76,199,25,1
West Virginia,Kanawha,338,2,30,8,298,"1,551",491,720,340,15
West Virginia,Marshall,33,0,1,0,32,93,30,51,12,0
West Virginia,Monongalia,145,0,16,9,120,357,93,243,21,0
West Virginia,Preston,54,0,2,4,48,62,25,30,7,2
West Virginia,Putnam,161,0,4,4,153,375,75,222,78,2
West Virginia,Raleigh,104,0,4,7,93,535,173,324,38,6
West Virginia,Wirt,4,0,0,0,4,21,9,11,1,1
West Virginia,Barbour,25,0,1,0,24,19,3,14,2,0
West Virginia,Calhoun,1,0,0,1,0,49,14,31,4,0
West Virginia,Doddridge,1,0,0,0,1,25,12,12,1,1
West Virginia,Greenbrier,2,0,0,2,0,60,31,23,6,1
West Virginia,Hardy,13,0,0,0,13,7,1,4,2,0
West Virginia,Harrison,37,0,5,3,29,198,54,117,27,4
West Virginia,Jackson,88,2,2,0,84,42,12,24,6,1
West Virginia,Lewis,4,0,0,0,4,61,11,43,7,2
West Virginia,Logan,133,0,4,1,128,52,12,34,6,0
West Virginia,Marion,103,0,8,3,92,108,28,69,11,1
West Virginia,Mason,18,1,5,0,12,161,51,85,25,3
West Virginia,McDowell,4,1,0,1,2,16,6,9,1,1
West Virginia,Mercer,88,3,7,6,72,358,155,175,28,4
West Virginia,Mingo,2,0,0,0,2,2,0,2,0,0
West Virginia,Monroe,2,1,0,0,1,60,10,48,2,0
West Virginia,Morgan,47,0,5,1,41,56,21,34,1,2
West Virginia,Nicholas,154,0,5,1,148,148,39,109,0,1
West Virginia,Randolph,75,0,1,0,74,129,45,83,1,0
West Virginia,Roane,17,0,0,0,17,67,0,63,4,0
West Virginia,Summers,18,0,2,0,16,38,20,9,9,0
West Virginia,Tyler,7,0,1,0,6,15,3,11,1,2
West Virginia,Upshur,4,0,1,0,3,74,14,43,17,1
West Virginia,Wetzel,6,0,1,0,5,24,6,17,1,0
West Virginia,Wyoming,50,0,2,1,47,80,31,45,4,2
Wisconsin,Brown,76,0,18,2,56,857,115,723,19,3
Wisconsin,Calumet,18,0,2,1,15,104,24,77,3,0
Wisconsin,Chippewa,30,0,12,0,18,272,48,204,20,1
Wisconsin,Columbia,30,0,7,1,22,217,65,142,10,0
Wisconsin,Dane,65,1,19,12,33,715,153,503,59,0
Wisconsin,Douglas,11,0,5,0,6,182,64,104,14,1
Wisconsin,Eau Claire5,,2,3,2,,199,78,108,13,0
Wisconsin,Fond du Lac,24,1,8,0,15,143,49,85,9,3
Wisconsin,Green,3,0,0,0,3,60,16,43,1,1
Wisconsin,Iowa,22,0,5,0,17,36,17,16,3,0
Wisconsin,Kenosha,89,3,27,10,49,346,79,247,20,3
Wisconsin,Kewaunee,22,0,18,0,4,41,6,30,5,0
Wisconsin,La Crosse,22,0,2,0,20,155,47,105,3,0
Wisconsin,Marathon,22,0,10,2,10,271,54,211,6,0
Wisconsin,Milwaukee,63,1,2,9,51,138,2,73,63,0
Wisconsin,Outagamie,20,0,1,0,19,244,69,155,20,0
Wisconsin,Ozaukee,9,0,4,0,5,110,25,81,4,0
Wisconsin,Pierce,11,0,0,0,11,120,30,87,3,1
Wisconsin,Racine,66,1,1,10,54,267,51,192,24,0
Wisconsin,Rock,49,0,25,3,21,348,87,236,25,6
Wisconsin,Sheboygan,36,2,19,1,14,345,52,282,11,0
Wisconsin,St. Croix,36,0,1,0,35,294,75,199,20,0
Wisconsin,Washington,10,0,7,1,2,310,56,241,13,0
Wisconsin,Waukesha,70,0,3,1,66,382,72,286,24,3
Wisconsin,Winnebago,16,0,1,0,15,216,63,139,14,1
Wisconsin,Adams,20,0,0,1,19,236,115,116,5,1
Wisconsin,Ashland,21,0,0,0,21,26,9,17,0,0
Wisconsin,Barron,4,3,0,0,1,137,40,86,11,0
Wisconsin,Bayfield,15,0,2,0,13,125,46,73,6,0
Wisconsin,Buffalo,11,0,6,0,5,25,2,17,6,0
Wisconsin,Burnett,27,0,2,1,24,313,139,162,12,4
Wisconsin,Clark,12,0,0,0,12,83,15,62,6,1
Wisconsin,Crawford,15,0,7,0,8,107,16,89,2,0
Wisconsin,Dodge,41,0,10,4,27,162,52,102,8,1
Wisconsin,Door,8,0,1,0,7,106,29,73,4,1
Wisconsin,Dunn,18,0,5,0,13,84,28,46,10,0
Wisconsin,Florence,1,0,0,0,1,71,19,49,3,0
Wisconsin,Forest,22,2,9,0,11,100,23,72,5,1
Wisconsin,Grant,41,0,15,0,26,145,31,106,8,0
Wisconsin,Green Lake,5,0,2,0,3,56,18,36,2,0
Wisconsin,Iron,3,1,0,1,1,72,22,45,5,0
Wisconsin,Jackson,9,0,2,0,7,190,79,92,19,0
Wisconsin,Jefferson,42,0,1,2,39,179,38,131,10,3
Wisconsin,Juneau,37,0,9,0,28,219,70,135,14,0
Wisconsin,Lafayette,14,0,5,0,9,81,16,61,4,1
Wisconsin,Langlade,6,0,0,0,6,183,59,118,6,0
Wisconsin,Lincoln,33,0,12,0,21,90,28,59,3,2
Wisconsin,Manitowoc,35,0,2,2,31,159,49,104,6,1
Wisconsin,Marinette,13,0,7,0,6,224,96,112,16,1
Wisconsin,Marquette,11,0,3,1,7,84,27,53,4,0
Wisconsin,Menominee,0,0,0,0,0,31,16,12,3,0
Wisconsin,Monroe,6,0,3,0,3,120,54,55,11,2
Wisconsin,Oneida,41,1,11,1,28,163,41,110,12,2
Wisconsin,Pepin,6,0,2,0,4,30,12,18,0,0
Wisconsin,Polk,28,0,8,1,19,245,81,137,27,1
Wisconsin,Portage,39,0,5,1,33,183,46,127,10,1
Wisconsin,Price,6,0,0,0,6,89,19,66,4,1
Wisconsin,Richland,1,0,0,0,1,15,14,0,1,0
Wisconsin,Rusk,19,1,2,0,16,38,10,25,3,2
Wisconsin,Sauk,33,0,18,3,12,365,91,262,12,0
Wisconsin,Sawyer,14,0,1,0,13,195,56,124,15,0
Wisconsin,Shawano,36,0,13,0,23,313,112,183,18,1
Wisconsin,Taylor,15,0,0,0,15,87,6,80,1,2
Wisconsin,Trempealeau,15,0,4,0,11,133,17,108,8,0
Wisconsin,Vernon,5,0,1,0,4,70,19,46,5,0
Wisconsin,Vilas,0,0,0,0,0,154,39,106,9,0
Wisconsin,Walworth,18,0,13,0,5,174,38,120,16,0
Wisconsin,Washburn,40,0,9,0,31,125,35,80,10,0
Wisconsin,Waupaca,49,0,16,0,33,444,70,347,27,0
Wisconsin,Waushara,22,0,9,0,13,203,35,157,11,0
Wisconsin,Wood,12,0,7,3,2,160,44,103,13,1
Wyoming,Laramie,78,3,10,1,64,490,112,323,55,6
Wyoming,Natrona,48,0,20,6,22,231,44,155,32,2
Wyoming,Albany,10,1,1,0,8,41,15,23,3,0
Wyoming,Big Horn,7,0,2,0,5,25,4,19,2,0
Wyoming,Campbell,105,1,21,1,82,134,30,86,18,4
Wyoming,Carbon,8,0,2,0,6,12,1,8,3,0
Wyoming,Crook,3,0,0,0,3,20,4,16,0,0
Wyoming,Fremont,16,0,4,0,12,191,25,153,13,0
Wyoming,Goshen,31,0,2,0,29,46,17,23,6,0
Wyoming,Hot Springs,2,0,0,0,2,27,3,21,3,0
Wyoming,Johnson,12,0,4,0,8,24,8,13,3,0
Wyoming,Lincoln,13,0,7,0,6,57,16,34,7,0
Wyoming,Park,26,2,0,0,24,64,18,43,3,0
Wyoming,Platte,2,0,0,0,2,20,6,10,4,0
Wyoming,Sheridan,6,0,0,1,5,58,8,47,3,0
Wyoming,Sublette,10,0,0,0,10,81,9,68,4,2
Wyoming,Sweetwater,23,1,3,0,19,99,24,63,12,1
Wyoming,Uinta,2,0,0,0,2,78,7,64,7,0
Wyoming,Washakie,4,0,2,0,2,11,3,8,0,0
Wyoming,Weston,2,0,0,0,2,2,0,2,0,0
1 The figures shown in this column for the offense of rape were reported using only the revised Uniform Crime Reporting (UCR) definition of rape. See the data declaration for further explanation. ,,,,,,,,,,,
2 The FBI does not publish arson data unless it receives data from either the agency or the state for all 12 months of the calendar year.,,,,,,,,,,,
"3 The FBI determined that the agency's data were underreported. Consequently, those data are not included in this table.",,,,,,,,,,,
4 The Tulare County Highway Patrol collects the motor vehicle thefts for this county. These data can be found in Table 11. ,,,,,,,,,,,
"5 The FBI determined that the agency's data were overreported. Consequently, those data are not included in this table.",,,,,,,,,,,
"6 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data. ",,,,,,,,,,,
"7 This agency/state submits rape data classified according to the legacy UCR definition; therefore the rape offense and violent crime total, which rape is a part of, is not included in this table. See the data declaration for further explanation. ",,,,,,,,,,,
