State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Texas,Freestone,13,0,3,,0,10,129,62,53,14,0
Texas,Frio,4,0,0,,0,4,77,35,37,5,0
Texas,Gaines,4,0,2,,0,2,112,25,85,2,1
Texas,Garza,5,1,0,,0,4,59,23,36,0,0
Texas,Gillespie,6,2,0,,0,4,110,27,80,3,0
Texas,Glasscock,0,0,0,,0,0,11,5,5,1,0
Texas,Gonzales,14,0,2,,0,12,139,30,107,2,0
Texas,Gray,10,0,0,,5,5,89,22,53,14,0
Texas,Grimes,28,0,0,,2,26,205,70,123,12,0
Texas,Hale,3,0,0,,0,3,100,55,43,2,0
Texas,Hall,3,0,0,,0,3,9,1,8,0,0
Texas,Hamilton,9,0,1,,1,7,87,34,50,3,0
Texas,Hansford,6,0,0,,0,6,13,3,10,0,0
Texas,Hardeman,1,0,1,,0,0,74,25,47,2,0
Texas,Harrison,77,2,3,,2,70,320,117,191,12,0
Texas,Hartley,0,0,0,,0,0,19,14,2,3,0
Texas,Haskell,2,0,0,,0,2,31,10,18,3,1
Texas,Hemphill,16,0,3,,0,13,65,10,49,6,1
Texas,Henderson,181,2,42,,7,130,"1,087",442,506,139,5
Texas,Hill,27,0,2,,3,22,279,103,159,17,4
Texas,Hockley,39,1,0,,7,31,112,42,63,7,1
Texas,Hopkins,18,1,3,,2,12,109,51,40,18,0
Texas,Houston,10,0,2,,2,6,164,64,80,20,0
Texas,Howard,36,1,3,,0,32,295,103,176,16,2
Texas,Hutchinson,19,0,4,,0,15,107,41,55,11,0
Texas,Jack,5,0,0,,0,5,117,42,65,10,0
Texas,Jackson,9,0,4,,0,5,82,28,51,3,0
Texas,Jasper,76,1,20,,6,49,408,163,225,20,0
Texas,Jeff Davis,7,0,2,,0,5,5,2,3,0,0
Texas,Jim Hogg,6,0,0,,2,4,16,7,9,0,0
Texas,Jim Wells,68,2,7,,0,59,351,184,143,24,0
Texas,Karnes,12,0,2,,4,6,137,27,98,12,0
Texas,Kenedy,2,0,0,,0,2,10,6,4,0,0
Texas,Kent,2,0,0,,1,1,9,6,3,0,0
Texas,Kerr,42,1,23,,0,18,340,102,227,11,0
Texas,Kimble,2,0,0,,0,2,15,7,7,1,0
Texas,King,0,0,0,,0,0,1,0,0,1,0
Texas,Kinney,0,0,0,,0,0,1,1,0,0,0
Texas,Kleberg,28,0,0,,0,28,77,27,38,12,0
Texas,Knox,3,0,3,,0,0,17,4,12,1,0
Texas,Lamar,39,2,10,,3,24,333,118,204,11,0
Texas,Lamb,13,0,1,,0,12,101,35,54,12,0
Texas,La Salle,6,1,0,,0,5,43,10,32,1,0
Texas,Lavaca,13,0,6,,0,7,79,36,37,6,1
Texas,Lee,18,0,6,,0,12,94,30,63,1,0
Texas,Leon,7,0,1,,1,5,187,65,109,13,0
Texas,Limestone,21,0,5,,2,14,329,138,173,18,3
Texas,Lipscomb,5,0,1,,0,4,36,18,15,3,0
Texas,Live Oak,15,0,4,,2,9,165,72,83,10,0
Texas,Llano,20,1,3,,2,14,216,81,128,7,3
Texas,Loving,1,0,0,,0,1,10,1,9,0,0
Texas,Madison,21,0,1,,0,20,172,65,97,10,0
Texas,Marion,56,0,3,,1,52,204,80,112,12,3
Texas,Mason,4,0,1,,0,3,73,12,56,5,0
Texas,Matagorda,57,0,7,,0,50,267,92,159,16,0
Texas,Maverick,65,0,4,,1,60,415,158,245,12,0
Texas,McCulloch,1,0,0,,0,1,18,10,7,1,0
Texas,McMullen,1,0,0,,0,1,44,10,33,1,0
Texas,Menard,11,0,0,,0,11,4,1,2,1,0
Texas,Milam,11,0,1,,0,10,110,45,59,6,0
Texas,Mills,1,0,0,,0,1,30,11,18,1,0
Texas,Mitchell,1,0,0,,0,1,21,9,10,2,0
Texas,Montague,10,0,0,,0,10,117,47,52,18,0
Texas,Moore,2,0,0,,0,2,33,4,20,9,0
Texas,Morris,21,0,3,,1,17,100,44,50,6,0
Texas,Motley,0,0,0,,0,0,13,4,9,0,0
Texas,Nacogdoches,78,0,9,,6,63,410,142,230,38,2
Texas,Navarro,46,0,8,,1,37,470,197,252,21,0
Texas,Nolan,4,0,1,,0,3,64,38,24,2,0
Texas,Ochiltree,5,0,1,,0,4,36,12,21,3,0
Texas,Palo Pinto,11,0,3,,1,7,133,56,61,16,0
Texas,Panola,49,1,2,,1,45,409,124,257,28,0
Texas,Parmer,0,0,0,,0,0,28,6,20,2,0
Texas,Pecos,8,0,1,,1,6,91,31,59,1,0
Texas,Polk,103,0,32,,2,69,669,198,424,47,9
Texas,Presidio,6,0,0,,0,6,8,4,4,0,0
Texas,Rains,11,0,6,,0,5,117,57,54,6,0
Texas,Reagan,0,0,0,,0,0,0,0,0,0,0
Texas,Real,0,0,0,,0,0,23,9,13,1,1
Texas,Red River,6,0,1,,0,5,113,47,54,12,0
Texas,Reeves,16,0,2,,0,14,108,9,91,8,0
Texas,Refugio,13,0,2,,3,8,50,15,33,2,2
Texas,Roberts,2,0,0,,0,2,12,2,10,0,0
Texas,Runnels,0,0,0,,0,0,26,0,24,2,0
Texas,Sabine,33,0,3,,0,30,109,45,59,5,1
Texas,San Augustine,16,2,1,,1,12,138,58,72,8,3
Texas,San Jacinto,66,0,15,,1,50,547,261,241,45,2
Texas,San Saba,5,0,0,,0,5,11,6,5,0,0
Texas,Schleicher,0,0,0,,0,0,16,11,5,0,0
Texas,Scurry,10,0,2,,1,7,114,36,71,7,0
Texas,Shackelford,5,0,3,,0,2,26,8,15,3,0
Texas,Shelby,39,0,8,,2,29,247,97,137,13,3
Texas,Sherman,2,0,0,,0,2,27,10,14,3,0
Texas,Starr,97,1,21,,6,69,432,176,180,76,3
Texas,Stephens,8,0,6,,0,2,43,15,25,3,0
Texas,Sterling,3,0,0,,0,3,3,2,0,1,0
Texas,Stonewall,0,0,0,,0,0,5,2,3,0,0
Texas,Sutton,1,0,0,,0,1,1,1,0,0,0
Texas,Swisher,3,0,0,,1,2,53,18,32,3,1
Texas,Terrell,1,0,0,,0,1,13,6,7,0,0
Texas,Terry,5,0,0,,0,5,35,10,21,4,0
Texas,Throckmorton,0,0,0,,0,0,5,0,5,0,0
Texas,Titus,35,0,0,,0,35,180,76,98,6,0
Texas,Trinity,20,0,1,,4,15,164,71,84,9,2
Texas,Upton,1,0,0,,0,1,13,1,9,3,0
Texas,Uvalde,10,0,1,,0,9,108,40,61,7,0
Texas,Val Verde,17,0,0,,1,16,97,48,44,5,0
Texas,Van Zandt,47,0,1,,4,42,495,251,240,4,0
Texas,Walker,53,1,20,,3,29,335,135,179,21,0
Texas,Ward,27,0,3,,1,23,135,42,83,10,0
Texas,Washington,41,2,5,,0,34,170,68,86,16,0
Texas,Wharton,98,3,19,,2,74,320,125,172,23,4
Texas,Wheeler,2,0,0,,0,2,63,13,44,6,1
Texas,Wilbarger,0,0,0,,0,0,25,4,18,3,1
Texas,Willacy,50,1,10,,1,38,207,88,109,10,2
Texas,Winkler,2,0,0,,0,2,37,2,32,3,0
Texas,Wood,38,1,7,,2,28,564,207,325,32,2
Texas,Yoakum,8,0,5,,0,3,45,10,34,1,0
Texas,Young,13,0,0,,0,13,68,30,33,5,1
Texas,Zapata,14,1,0,,0,13,103,41,56,6,1
Utah,Box Elder,6,0,,1,0,5,236,59,159,18,0
Utah,Cache,17,0,,8,0,9,273,62,198,13,2
Utah,Davis,14,0,8,,0,6,202,34,154,14,0
Utah,Juab,6,0,,1,0,5,67,9,52,6,0
Utah,Salt Lake County Unified Police Department,729,5,115,,182,427,"11,337","1,767","8,288","1,282",22
Utah,Tooele,24,3,10,,0,11,174,72,72,30,7
Utah,Utah,43,1,17,,0,25,204,24,164,16,1
Utah,Washington,18,2,3,,2,11,126,38,84,4,0
Utah,Weber,43,0,15,,2,26,762,169,547,46,2
Utah,Beaver,3,1,,0,1,1,116,19,90,7,2
Utah,Daggett,1,0,0,,0,1,8,3,5,0,0
Utah,Duchesne,24,0,9,,0,15,221,38,153,30,0
Utah,Emery,17,0,5,,0,12,100,18,76,6,0
Utah,Grand,4,0,,2,0,2,70,33,33,4,0
Utah,Iron,31,2,,6,1,22,135,35,81,19,1
Utah,Kane,4,0,0,,0,4,11,4,6,1,0
Utah,Millard,33,0,3,,0,30,238,32,201,5,0
Utah,Rich,2,0,,0,0,2,37,10,27,0,0
Utah,San Juan,9,0,,2,1,6,85,15,62,8,0
Utah,Sanpete,6,1,,2,0,3,110,11,88,11,1
Utah,Sevier,8,1,,0,0,7,187,33,139,15,0
Utah,Summit,33,0,,2,1,30,401,58,316,27,0
Utah,Uintah,29,1,6,,2,20,219,50,156,13,1
Utah,Wasatch,13,0,2,,0,11,90,21,63,6,1
Vermont,Chittenden,0,0,0,,0,0,0,0,0,0,0
Vermont,Franklin,10,0,2,,0,8,57,24,26,7,1
Vermont,Grand Isle,5,0,0,,0,5,93,40,52,1,0
Vermont,Addison,8,0,8,,0,0,1,0,1,0,0
Vermont,Caledonia,0,0,0,,0,0,0,0,0,0,0
Vermont,Lamoille,7,0,1,,1,5,12,2,10,0,0
Vermont,Orange,3,0,1,,0,2,5,3,2,0,0
Vermont,Rutland,2,0,1,,0,1,22,0,22,0,0
Vermont,Washington,0,0,0,,0,0,0,0,0,0,0
Virginia,Albemarle County Police Department,94,1,23,,12,58,"1,590",200,"1,341",49,9
Virginia,Amelia,10,1,4,,2,3,118,23,88,7,2
Virginia,Amherst,37,2,17,,4,14,362,40,303,19,0
Virginia,Appomattox,12,2,0,,2,8,109,17,90,2,1
Virginia,Arlington County Police Department,313,1,37,,111,164,"3,526",204,"3,180",142,7
Virginia,Augusta,98,4,16,,6,72,783,162,579,42,2
Virginia,Bedford,52,2,8,,5,37,602,200,376,26,3
Virginia,Botetourt,32,1,8,,1,22,259,41,211,7,2
Virginia,Buckingham,21,2,5,,1,13,190,42,129,19,1
Virginia,Campbell,80,2,23,,8,47,709,145,530,34,2
Virginia,Charles City,5,0,1,,1,3,20,2,14,4,0
Virginia,Chesterfield County Police Department,414,8,76,,149,181,"6,327","1,321","4,831",175,43
Virginia,Clarke,3,0,0,,0,3,112,31,74,7,0
Virginia,Craig,1,0,0,,0,1,20,5,14,1,0
Virginia,Culpeper,30,5,4,,3,18,183,35,133,15,0
Virginia,Fairfax County Police Department,958,10,150,,400,398,"14,510",920,"12,846",744,32
Virginia,Fauquier,26,1,9,,1,15,420,52,344,24,5
Virginia,Floyd,6,0,2,,1,3,140,46,87,7,0
Virginia,Fluvanna,20,1,8,,1,10,217,37,166,14,2
Virginia,Franklin,51,1,14,,0,36,461,95,334,32,2
Virginia,Frederick,89,2,41,,20,26,"1,496",277,"1,148",71,4
Virginia,Giles,19,0,2,,0,17,83,18,63,2,0
Virginia,Gloucester,36,0,12,,6,18,543,65,451,27,8
Virginia,Goochland,25,0,8,,0,17,157,23,126,8,0
Virginia,Greene,18,0,3,,2,13,223,33,185,5,1
Virginia,Hanover,107,2,11,,11,83,981,82,864,35,9
Virginia,Henrico County Police Department,499,10,27,,183,279,"7,760","1,107","6,358",295,58
Virginia,Isle of Wight,38,0,8,,3,27,257,56,189,12,1
Virginia,James City County Police Department,83,1,23,,19,40,"1,046",138,881,27,5
Virginia,King William,6,0,0,,1,5,55,15,33,7,0
Virginia,Loudoun,221,3,51,,41,126,"2,597",172,"2,312",113,22
Virginia,Mathews,1,0,0,,0,1,83,21,61,1,0
Virginia,Montgomery,42,0,11,,2,29,347,92,240,15,3
Virginia,Nelson,9,0,1,,1,7,179,42,133,4,1
Virginia,New Kent,18,0,4,,2,12,297,63,225,9,5
Virginia,Powhatan,20,1,5,,0,14,288,56,222,10,2
Virginia,Prince George County Police Department,42,1,11,,8,22,362,56,290,16,1
Virginia,Prince William County Police Department,761,7,87,,205,462,"5,848",636,"4,922",290,16
Virginia,Pulaski,52,2,12,,3,35,566,115,442,9,2
Virginia,Roanoke County Police Department,114,0,17,,14,83,"1,236",194,"1,009",33,0
Virginia,Rockingham,63,3,18,,6,36,439,142,290,7,8
Virginia,Scott,15,0,7,,2,6,261,65,184,12,0
Virginia,Spotsylvania,213,3,22,,44,144,"1,975",293,"1,631",51,0
Virginia,Stafford,242,1,56,,30,155,"2,108",164,"1,839",105,7
Virginia,Sussex,6,0,2,,3,1,95,27,59,9,1
Virginia,Warren,19,1,9,,2,7,345,112,225,8,3
Virginia,Washington,48,4,7,,7,30,810,147,634,29,3
Virginia,York,94,3,27,,30,34,"1,113",111,973,29,7
Virginia,Accomack,69,4,14,,7,44,370,67,276,27,1
Virginia,Alleghany,16,0,7,,0,9,122,43,73,6,0
Virginia,Bath,0,0,0,,0,0,36,6,28,2,0
Virginia,Bland,2,0,0,,0,2,34,7,26,1,1
Virginia,Brunswick,15,0,7,,1,7,83,31,44,8,6
Virginia,Buchanan,34,1,9,,1,23,321,71,224,26,2
Virginia,Carroll,27,1,6,,1,19,304,125,157,22,2
Virginia,Cumberland,14,0,4,,0,10,39,9,20,10,0
Virginia,Dickenson,12,0,3,,2,7,111,32,72,7,2
Virginia,Essex,15,0,0,,0,15,99,37,49,13,0
Virginia,Grayson,17,0,7,,1,9,146,45,94,7,2
Virginia,Greensville,10,0,0,,2,8,77,16,58,3,1
Virginia,Halifax,32,2,17,,0,13,290,79,182,29,9
Virginia,Henry,115,2,13,,28,72,"1,170",262,841,67,0
Virginia,Highland,0,0,0,,0,0,2,0,2,0,0
Virginia,King and Queen,3,1,1,,1,0,68,22,44,2,1
Virginia,King George,29,1,10,,4,14,313,65,230,18,2
Virginia,Lancaster,13,0,5,,0,8,1,0,1,0,0
Virginia,Lee,30,1,9,,2,18,380,68,312,0,4
Virginia,Louisa,61,1,8,,6,46,563,79,427,57,3
Virginia,Lunenburg,9,0,3,,0,6,53,22,29,2,0
Virginia,Madison,10,0,4,,0,6,103,18,79,6,1
Virginia,Mecklenburg,56,0,21,,7,28,261,74,169,18,4
Virginia,Northampton,6,0,0,,3,3,95,25,63,7,0
Virginia,Northumberland,12,1,2,,3,6,113,39,67,7,0
Virginia,Nottoway,15,0,2,,2,11,54,14,36,4,0
Virginia,Orange,21,2,6,,2,11,296,41,236,19,1
Virginia,Page,16,3,4,,2,7,162,40,111,11,4
Virginia,Patrick,18,2,4,,1,11,258,44,185,29,0
Virginia,Pittsylvania,38,0,14,,6,18,407,144,250,13,12
Virginia,Prince Edward,34,0,17,,0,17,145,42,97,6,5
Virginia,Richmond,10,0,2,,0,8,52,13,38,1,0
Virginia,Rockbridge,19,0,3,,2,14,320,64,248,8,1
Virginia,Russell,39,6,20,,1,12,230,74,145,11,4
Virginia,Shenandoah,52,1,12,,0,39,236,40,191,5,0
Virginia,Smyth,24,1,8,,2,13,257,43,203,11,5
Virginia,Southampton,19,0,9,,2,8,243,80,148,15,4
Virginia,Surry,14,0,2,,3,9,54,21,29,4,0
Virginia,Tazewell,65,1,14,,6,44,432,102,305,25,7
Virginia,Westmoreland,19,0,1,,1,17,155,36,108,11,0
Virginia,Wise,47,1,22,,4,20,438,87,318,33,7
Virginia,Wythe,16,0,1,,0,15,103,11,75,17,0
Washington,Asotin,16,0,3,,0,13,185,51,122,12,0
Washington,Benton,43,4,7,,4,28,486,186,259,41,7
Washington,Chelan,37,0,6,,1,30,428,162,233,33,0
Washington,Clark,298,1,39,,47,211,"3,083",792,"1,800",491,39
Washington,Columbia,0,0,0,,0,0,127,38,84,5,0
Washington,Cowlitz,69,0,29,,3,37,474,173,253,48,2
Washington,Douglas,19,0,6,,2,11,404,123,237,44,4
Washington,Franklin,23,0,3,,2,18,132,28,92,12,4
Washington,King,419,4,,87,121,207,"5,167","1,971","2,410",786,58
Washington,Kitsap,366,7,85,,31,243,"3,953","1,023","2,631",299,21
Washington,Pend Oreille,8,0,0,,1,7,377,134,215,28,2
Washington,Pierce,"1,084",12,93,,253,726,"9,188","3,169","4,785","1,234",56
Washington,Skagit,108,1,29,,7,71,"1,221",480,663,78,9
Washington,Skamania,12,0,3,,3,6,109,26,72,11,1
Washington,Snohomish,438,2,,62,91,283,"6,897","2,175","3,551","1,171",31
Washington,Spokane,172,1,,35,35,101,"3,712",971,"2,405",336,25
Washington,Stevens,35,1,14,,0,20,604,253,285,66,1
Washington,Thurston,225,2,29,,34,160,"2,564","1,021","1,333",210,5
Washington,Walla Walla,21,1,1,,0,19,343,100,222,21,3
Washington,Whatcom,126,1,27,,10,88,"1,215",469,676,70,11
Washington,Yakima,98,4,11,,12,71,"1,584",628,767,189,11
Washington,Adams,16,1,2,,1,12,285,120,134,31,10
Washington,Clallam,54,2,10,,6,36,734,268,425,41,1
Washington,Ferry,7,0,0,,0,7,30,15,14,1,0
Washington,Garfield,2,0,0,,0,2,38,9,26,3,0
Washington,Grant,103,1,9,,7,86,"1,302",362,768,172,14
Washington,Grays Harbor,55,0,4,,4,47,398,158,224,16,2
Washington,Island,41,0,9,,5,27,622,272,325,25,2
Washington,Jefferson,30,0,15,,1,14,407,155,232,20,2
Washington,Kittitas,11,0,2,,1,8,250,93,136,21,1
Washington,Klickitat,4,0,0,,1,3,92,44,38,10,0
Washington,Lewis,51,1,15,,4,31,582,260,283,39,6
Washington,Lincoln,7,0,3,,1,3,150,50,88,12,0
Washington,Mason,101,2,2,,11,86,"1,230",509,601,120,7
Washington,Okanogan,44,1,4,,4,35,323,106,191,26,2
Washington,Pacific,22,0,7,,1,14,271,129,125,17,1
Washington,San Juan,7,0,1,,0,6,157,39,115,3,1
Washington,Wahkiakum,1,0,0,,0,1,36,15,20,1,0
Washington,Whitman,3,0,0,,0,3,62,26,31,5,2
West Virginia,Berkeley,79,3,15,,13,48,975,246,700,29,5
West Virginia,Boone,9,0,0,,1,8,90,34,45,11,0
West Virginia,Brooke,5,2,2,,1,0,81,38,39,4,0
West Virginia,Cabell,16,0,0,,5,11,758,204,508,46,0
West Virginia,Fayette,63,4,10,,4,45,286,129,132,25,5
West Virginia,Hampshire,41,0,0,,0,41,68,36,28,4,2
West Virginia,Hancock,12,0,2,,2,8,51,21,24,6,1
West Virginia,Kanawha,180,6,29,,15,130,"1,548",561,866,121,17
West Virginia,Marshall,33,0,1,,0,32,171,64,86,21,0
West Virginia,Mineral,32,1,3,,0,28,70,18,44,8,1
West Virginia,Monongalia,62,1,2,,4,55,311,111,182,18,1
West Virginia,Ohio,26,0,3,,1,22,201,30,165,6,1
West Virginia,Preston,18,0,2,,0,16,56,25,25,6,0
West Virginia,Putnam,221,1,8,,2,210,490,95,358,37,1
West Virginia,Raleigh,120,2,8,,33,77,"1,114",442,605,67,8
West Virginia,Wayne,14,2,0,,1,11,182,57,117,8,2
West Virginia,Wirt,3,0,1,,0,2,32,12,19,1,0
West Virginia,Wood,54,0,5,,1,48,216,108,97,11,4
West Virginia,Braxton,4,0,0,,0,4,19,7,11,1,0
West Virginia,Grant,1,0,0,,0,1,8,4,4,0,0
West Virginia,Hardy,10,0,0,,0,10,8,2,6,0,2
West Virginia,Harrison,54,3,2,,0,49,176,63,96,17,3
West Virginia,Jackson,42,0,3,,0,39,68,17,47,4,0
West Virginia,Lewis,0,0,0,,0,0,77,13,64,0,1
West Virginia,Logan,108,1,0,,0,107,83,17,61,5,0
West Virginia,Marion,66,1,2,,2,61,66,32,27,7,0
West Virginia,Mason,11,0,1,,0,10,156,0,145,11,1
West Virginia,Mingo,16,0,0,,0,16,11,2,8,1,1
West Virginia,Monroe,4,0,0,,0,4,43,10,31,2,0
West Virginia,Morgan,54,2,2,,0,50,36,14,19,3,0
West Virginia,Nicholas,152,1,8,,0,143,158,60,98,0,3
West Virginia,Pleasants,3,0,1,,0,2,15,5,9,1,0
West Virginia,Randolph,19,0,1,,1,17,29,11,18,0,0
West Virginia,Ritchie,3,0,2,,0,1,29,8,18,3,1
West Virginia,Roane,15,0,1,,0,14,43,0,39,4,2
West Virginia,Tyler,9,0,1,,0,8,23,10,13,0,0
West Virginia,Upshur,1,0,1,,0,0,36,11,22,3,1
West Virginia,Wetzel,2,0,0,,0,2,13,3,10,0,0
West Virginia,Wyoming,103,0,3,,7,93,156,62,93,1,2
Wisconsin,Brown,93,0,,5,6,82,990,132,832,26,0
Wisconsin,Calumet,9,0,1,,0,8,136,39,95,2,7
Wisconsin,Chippewa,37,0,13,,2,22,297,92,184,21,3
Wisconsin,Columbia,36,0,7,,3,26,338,94,227,17,0
Wisconsin,Dane,44,2,10,,10,22,628,156,451,21,1
Wisconsin,Douglas,12,0,,3,1,8,271,91,162,18,0
Wisconsin,Eau Claire,20,0,,2,1,17,201,66,130,5,1
Wisconsin,Fond du Lac,40,1,8,,2,29,196,63,121,12,1
Wisconsin,Green,10,0,,1,0,9,107,29,72,6,0
Wisconsin,Iowa,18,1,4,,0,13,101,25,68,8,0
Wisconsin,Kenosha,33,0,,4,4,25,484,105,363,16,3
Wisconsin,Kewaunee,3,0,1,,0,2,101,50,47,4,2
Wisconsin,La Crosse,10,0,2,,2,6,158,44,109,5,1
Wisconsin,Marathon,19,0,,1,1,17,418,83,321,14,1
Wisconsin,Milwaukee,20,0,1,,3,16,130,10,76,44,1
Wisconsin,Outagamie,19,0,2,,0,17,386,131,242,13,2
Wisconsin,Ozaukee,16,0,,5,1,10,116,29,76,11,1
Wisconsin,Pierce,15,0,,0,0,15,203,70,129,4,
Wisconsin,Racine,16,0,,3,1,12,364,56,295,13,0
Wisconsin,Rock,41,0,,11,3,27,285,94,168,23,1
Wisconsin,Sheboygan,22,0,,4,2,16,398,75,305,18,4
Wisconsin,St. Croix,18,1,0,,1,16,380,149,197,34,2
Wisconsin,Washington,27,1,,10,7,9,419,149,252,18,3
Wisconsin,Waukesha,55,1,,9,0,45,513,82,408,23,0
Wisconsin,Winnebago,31,0,,0,1,30,260,73,179,8,0
Wisconsin,Adams,40,0,,20,2,18,368,167,193,8,1
Wisconsin,Ashland,14,1,,0,0,13,26,5,17,4,1
Wisconsin,Barron,3,1,0,,1,1,145,57,73,15,1
Wisconsin,Bayfield,18,0,,1,0,17,87,44,40,3,1
Wisconsin,Buffalo,0,0,,0,0,0,48,17,27,4,0
Wisconsin,Burnett,31,0,3,,1,27,343,174,152,17,1
Wisconsin,Clark,7,0,0,,1,6,115,29,73,13,1
Wisconsin,Crawford,12,1,,4,0,7,138,8,127,3,0
Wisconsin,Dodge,23,1,4,,2,16,221,67,142,12,0
Wisconsin,Door,8,0,4,,0,4,168,52,109,7,0
Wisconsin,Dunn,26,0,,5,0,21,203,83,101,19,
Wisconsin,Florence,3,0,,1,0,2,103,47,54,2,0
Wisconsin,Forest,20,1,,5,0,14,82,20,61,1,0
Wisconsin,Grant,12,2,0,,0,10,150,55,83,12,1
Wisconsin,Green Lake,5,0,,1,0,4,80,23,56,1,0
Wisconsin,Iron,2,0,,1,0,1,46,16,30,0,0
Wisconsin,Jackson,13,0,,3,0,10,199,51,116,32,0
Wisconsin,Jefferson,12,0,,0,1,11,284,74,197,13,0
Wisconsin,Juneau,32,0,3,,3,26,186,53,122,11,3
Wisconsin,Lafayette,0,0,,0,0,0,101,21,76,4,0
Wisconsin,Langlade,6,0,,0,0,6,136,43,90,3,0
Wisconsin,Lincoln,17,0,1,,0,16,91,32,58,1,0
Wisconsin,Manitowoc,24,0,3,,0,21,254,96,148,10,2
Wisconsin,Marinette,7,0,,5,0,2,303,144,150,9,3
Wisconsin,Marquette,2,0,1,,0,1,141,55,81,5,1
Wisconsin,Menominee,0,0,,0,0,0,33,12,21,0,0
Wisconsin,Monroe,8,0,0,,0,8,130,29,95,6,0
Wisconsin,Oneida,45,0,5,,1,39,180,41,133,6,0
Wisconsin,Pepin,5,0,,1,0,4,33,18,14,1,0
Wisconsin,Polk,83,0,,11,1,71,270,66,189,15,0
Wisconsin,Portage,17,0,4,,3,10,191,51,129,11,0
Wisconsin,Price,8,0,1,,1,6,119,43,73,3,1
Wisconsin,Richland8,0,0,,0,0,0,,26,,1,0
Wisconsin,Rusk,16,1,2,,1,12,102,45,53,4,0
Wisconsin,Sauk,15,0,3,,3,9,466,88,366,12,0
Wisconsin,Sawyer,26,2,4,,1,19,169,46,107,16,1
Wisconsin,Shawano,13,0,,4,1,8,292,96,182,14,1
Wisconsin,Taylor,20,0,,12,0,8,98,29,65,4,0
Wisconsin,Trempealeau,11,0,,5,2,4,105,40,60,5,0
Wisconsin,Vernon,15,0,,1,0,14,134,45,88,1,0
Wisconsin,Vilas,8,0,1,,0,7,128,27,89,12,1
Wisconsin,Walworth,14,0,,0,2,12,218,41,164,13,0
Wisconsin,Washburn,22,0,8,,0,14,222,41,168,13,0
Wisconsin,Waupaca,21,0,,0,0,21,412,125,267,20,1
Wisconsin,Waushara,15,0,,10,1,4,199,36,151,12,1
Wisconsin,Wood,1,0,,0,0,1,168,57,102,9,0
Wyoming,Laramie,62,1,12,,4,45,526,173,320,33,0
Wyoming,Natrona,40,1,13,,2,24,183,41,126,16,1
Wyoming,Albany,9,0,1,,1,7,48,9,35,4,0
Wyoming,Big Horn,3,0,3,,0,0,27,11,15,1,0
Wyoming,Campbell,33,0,7,,0,26,242,50,163,29,1
Wyoming,Carbon,17,0,4,,0,13,22,4,18,0,0
Wyoming,Converse,7,0,0,,0,7,33,1,30,2,0
Wyoming,Crook,7,0,4,,0,3,36,6,26,4,0
Wyoming,Fremont,25,0,4,,2,19,99,17,76,6,0
Wyoming,Goshen,21,0,0,,1,20,63,23,39,1,0
Wyoming,Hot Springs,1,0,1,,0,0,15,3,12,0,0
Wyoming,Johnson,2,0,1,,0,1,27,4,20,3,1
Wyoming,Lincoln,7,1,2,,0,4,82,12,65,5,0
Wyoming,Park,27,1,6,,0,20,81,15,62,4,0
Wyoming,Platte,2,0,0,,0,2,34,11,23,0,0
Wyoming,Sheridan,6,1,0,,1,4,50,9,30,11,0
Wyoming,Sublette,10,1,1,,0,8,76,5,68,3,0
Wyoming,Sweetwater,36,0,16,,0,20,118,30,67,21,0
Wyoming,Uinta,0,0,0,,0,0,63,1,58,4,0
Wyoming,Washakie,4,0,0,,0,4,2,0,2,0,0
Wyoming,Weston,5,0,0,,0,5,5,0,3,2,0
